id,customer,sale_date,days_in_inventory,count,price
609487516759,Evil-Minded Duty,2024-03-12,12,76,317.52
452658239719,Terminal Heaviness,2024-03-06,22,155,860.0
587381598063,Childlike Dissociation,2024-03-29,25,73,129.57
820485193439,Wooly Ross,2024-03-03,37,160,595.54
45328317235,Epistolary Paracentral Scotoma,2024-03-21,27,25,345.31
51674459787,Booming Molester,2024-03-01,18,139,860.45
398210266664,Breeched True Blackberry,2024-03-05,29,91,619.11
613782792015,Busy Nutlet,2024-03-03,17,31,156.39
724027510756,Stark Classical Conditioning,2024-03-11,5,79,477.6
772580996109,Mutational Sweet Scabious,2024-03-15,13,118,517.82
239460257931,Flesh-Colored Lhotse,2024-03-28,16,91,148.36
126892657033,Nilotic Willies,2024-03-16,5,109,449.4
516803319727,Elizabethan Flowerbed,2024-03-12,7,32,249.87
411596149765,Flaky Pyrilamine,2024-03-07,23,107,106.62
982968470484,Hale Secretary Of War,2024-03-28,6,11,225.48
936700382588,Unaware Gladstone,2024-03-14,39,54,208.5
297701337184,Destructive-Metabolic Attachment,2024-03-10,27,140,664.94
752568012600,Vibrant Applause,2024-03-07,33,73,103.79
823294979655,Empty Attendance,2024-03-27,15,150,624.5
499646621240,High-Fidelity Hell,2024-03-02,40,84,651.71
118285458097,Unapproachable Substitution,2024-03-16,19,39,727.61
698189200001,Alligatored Staging,2024-03-25,35,102,96.52
500281694233,Awheel Showplace,2024-03-19,20,8,233.64
785596112934,Fallen Payne'S Grey,2024-03-13,11,108,450.56
304084692682,Aglitter Horse Cassia,2024-03-14,10,132,344.37
876631387764,Democratic Marsh Pea,2024-03-13,27,48,857.44
967579122715,Plantar Sensorium,2024-03-27,42,41,135.69
960009546899,Droll Genus Nostoc,2024-03-16,28,129,251.8
128020063288,Big Shielding,2024-03-25,13,118,682.86
735932236573,Ciliary Baltic,2024-03-25,6,145,91.28
926672333968,Far Fin Keel,2024-03-09,24,81,204.63
926798671204,Noncaloric Stick Horse,2024-03-03,20,104,362.6
297619697720,Adverse Monasticism,2024-03-12,14,19,378.75
448513595563,Optical Cervical Smear,2024-03-28,2,79,347.67
975355633950,Involuntary Eosin,2024-03-02,38,22,418.13
724117077815,Proper Pyrrhula,2024-03-21,40,3,327.07
376213101032,Blown Inappropriateness,2024-03-13,2,145,353.16
121343821933,Exothermic Sandpit,2024-03-26,14,98,553.1
100734881827,Brachycephalic Biological Group,2024-03-23,42,98,284.79
152715623,Twinkling Parenthetical Expression,2024-03-10,42,18,294.57
918554779719,Dental Musculus Sphincter Ani Internus,2024-03-19,20,173,257.14
456827604110,Sexed Unison,2024-03-26,37,95,736.26
158241363273,Regular Foundation Stone,2024-03-07,8,158,703.4
437703221129,Larghissimo Hacker,2024-03-19,16,44,263.88
469830389024,Gilded Case,2024-03-13,5,159,507.2
607894004504,Inclined Halophile,2024-03-11,23,49,519.57
319382611305,Hallowed Greed,2024-03-24,25,41,811.65
862672938377,Filarial Toyshop,2024-03-23,41,87,250.41
731491881940,Negative Papeete,2024-03-03,22,116,776.22
259126346943,Well-Connected Weight,2024-03-11,13,136,694.58
961116186989,In His Right Mind Scratch Pad,2024-03-14,25,154,567.59
754341490315,Consenting Clarification,2024-03-02,28,12,314.21
242232153078,Exhortative Polymath,2024-03-02,32,141,203.33
548908398737,Unmodifiable Dnieper,2024-03-07,6,130,237.74
474274266266,Amber-Green Hospitalization,2024-03-02,14,86,339.42
662973730881,Carunculate Masher,2024-03-20,26,12,227.74
977623646594,Estonian Affixation,2024-03-05,20,109,192.86
680117599979,Anaerobic Brittle,2024-03-10,27,146,477.74
49819687842,Stand-Alone Lens,2024-03-13,13,4,287.97
726574065400,Lost Bastion,2024-03-17,22,49,198.95
301629782876,Polysyllabic Sonata,2024-03-19,6,15,437.44
879497282378,Enigmatic Fer-De-Lance,2024-03-30,20,57,132.41
253973438612,Devoted Opacity,2024-03-23,21,74,253.95
884308373233,Peruked Orleans,2024-03-17,11,124,664.33
114078924913,Pronged Fidget,2024-03-19,12,19,854.28
471736747238,Exergonic Masking Tape,2024-03-19,33,21,220.66
202640975290,Exclusive Assyrian Akkadian,2024-03-30,41,48,183.04
469788766416,Native-Born Normalizer,2024-03-27,9,13,217.54
296234686485,Tripartite Recusation,2024-03-09,14,36,418.4
929905067913,Lateral Communication System,2024-03-08,9,121,227.61
675640224539,Millenary Stroke,2024-03-05,21,55,840.46
118739736122,Out Of Whack Plume,2024-03-03,14,7,276.46
710930971941,Demonic Sapindales,2024-03-18,20,167,410.84
104763284875,Scrofulous Ossification,2024-03-24,33,36,288.41
422247153740,Spoon-Shaped Mauldin,2024-03-06,21,60,205.98
