id,customer,sale_date,days_in_inventory,count,price
566377819210,Highly Infective Sling,2023-07-03,20,91,157.39
186383880575,Quack Pony,2023-07-19,41,32,116.07
895510030413,Weak-Kneed Tine,2023-07-04,7,43,345.91
423264391719,Mass-Spectrometric Bahraini,2023-07-28,3,21,150.19
815003436288,Nonmetamorphic Protractor,2023-07-09,24,79,250.8
574435697051,Kiln-Dried Tanker,2023-07-15,38,37,423.72
574217457501,Clear Blaxploitation,2023-07-19,14,54,172.0
519500999878,Bendable Rattan,2023-07-28,39,10,94.56
297080456136,Unimodal Protamine,2023-07-20,18,40,408.4
279052128178,Appeasable Bull Mastiff,2023-07-09,35,17,421.49
981847108169,Sikh Advertising Department,2023-07-18,7,93,554.78
283403430570,Sultry Secretary Of State,2023-07-27,21,56,100.74
21000315967,Right Intramuscular Injection,2023-07-30,1,96,443.78
269526097770,Mustachioed Chirpiness,2023-07-06,18,22,112.69
836643898323,Confidential Safety Glass,2023-07-14,15,3,167.77
745821216190,Lacustrine Percent Sign,2023-07-07,37,35,449.56
686804358425,Confusing Silvia,2023-07-07,4,8,233.71
91741574641,Angled Insulin Shock,2023-07-28,16,66,444.55
684734899446,Antigenic Prune,2023-07-19,22,46,317.66
355225147170,Adrift Private Treaty,2023-07-27,28,19,393.7
877964807331,Geographic Content Word,2023-07-12,2,3,340.97
249480480605,Ursine Muesli,2023-07-20,9,51,252.22
329283306853,Slow-Moving Apogamy,2023-07-25,34,102,384.56
52712545819,Matricentric Dunce,2023-07-11,23,32,524.48
617831550812,Hydrokinetic Welterweight,2023-07-26,36,27,157.29
596893252538,Bluish Green Occipital Protuberance,2023-07-02,41,34,104.38
765482921869,Melanesian Centaury,2023-07-10,27,53,290.95
260514665435,Negligible Saracen,2023-07-04,40,10,290.93
111105865959,Axiomatic Indian Red,2023-07-12,41,9,99.38
272921491847,Spatial Release,2023-07-29,25,68,288.25
32403289715,Subacute Kopiyka,2023-07-03,28,77,101.88
434312798402,Woebegone Cryptography,2023-07-16,1,64,346.12
814237002688,Arenicolous Hoenir,2023-07-26,40,68,169.72
292876556981,Unapologetic Yelling,2023-07-15,27,64,302.2
461575579468,Nine-Sided Foreign Country,2023-07-18,14,25,502.45
75529749884,Uterine Trachea,2023-07-28,23,58,294.9
149484293410,Disruptive Sugar,2023-07-27,20,19,94.53
917600111855,Intercalary Red Fox,2023-07-02,30,67,319.38
542039966758,Gustatory Pantie,2023-07-29,26,23,180.7
545313011412,Adrenergic Platform Bed,2023-07-25,2,84,91.57
273954800489,Biochemical Bow Leg,2023-07-17,32,49,255.3
608210080865,Agential Choice,2023-07-08,21,45,165.35
3466366102,Advanced Convection,2023-07-23,6,78,286.88
850794719783,Glazed Employee Turnover,2023-07-30,11,107,145.85
964965213878,Unassertive Bore,2023-07-01,6,25,318.83
172476333277,Tertian Paracosm,2023-07-16,4,85,330.57
880169379564,Indiscriminate Driving,2023-07-05,6,28,107.96
81723891439,Mustachioed Diodon,2023-07-13,33,89,335.42
237879250604,Comprehensive Microbalance,2023-07-09,19,65,223.08
550167372656,Deep-Yellow Visible Speech,2023-07-29,9,6,216.97
402715054982,Portable Predation,2023-07-23,25,37,288.63
30839599651,Endangered Winder,2023-07-17,11,14,290.39
687220224273,Each Deciduous Plant,2023-07-21,9,92,545.4
262651479055,Dormant Brant,2023-07-30,25,79,363.06
109865106615,Janus-Faced Saskatoon,2023-07-29,20,9,220.02
164771419738,Empowered Sitz Bath,2023-07-10,42,62,146.38
78238294130,Pleasing Brain Drain,2023-07-23,19,11,401.01
214440003061,Radially Symmetrical Sugarplum,2023-07-30,7,103,125.03
894394251211,Mousy Monitor,2023-07-20,34,104,199.59
437339311605,Frictional Misinformation,2023-07-28,2,50,169.14
835960335625,Lupine Genus Spirula,2023-07-19,9,7,290.12
239168503321,Half Lerner,2023-07-01,18,32,376.47
75930351351,Broken Ymir,2023-07-13,23,26,224.72
843063906813,Ghoulish Tare,2023-07-23,38,107,462.25
648561081158,Unsensational Spitfire,2023-07-12,19,95,264.67
195650090380,Unwise Scarlet Fritillary,2023-07-22,4,103,126.21
180730388883,Ratable Wicker Basket,2023-07-12,33,87,428.28
49327945939,Full-Dress Paper Cutter,2023-07-26,23,30,488.82
267076589625,Arrant Catostomidae,2023-07-19,39,8,450.04
601820337256,Aphasic Lagging,2023-07-08,41,65,326.64
530112653998,Tongued Winter Olympic Games,2023-07-14,15,105,103.16
35164276105,Nonpsychoactive Tuition,2023-07-10,21,48,292.41
123840086867,Nontelescopic Defense Program,2023-07-04,26,38,260.37
683685589019,Philistine Pointed-Leaf Maple,2023-07-25,24,37,131.72
662918354037,Undemanding Scrofula,2023-07-24,16,12,599.59
983625641092,Bright-Red Chevron,2023-07-24,22,68,109.02
108426054990,Complacent Speed Limit,2023-07-16,11,84,127.72
848956592708,Interconnected Cavalier,2023-07-15,18,39,543.35
534536695046,Glottochronological Apostolic Delegate,2023-07-29,42,32,108.7
350622349038,Differential Small Person,2023-07-19,16,54,522.96
993850605840,Unconcerned Kakatoe,2023-07-12,31,84,426.66
766975152358,Moneyless Cream Pitcher,2023-07-01,30,103,336.81
15845342478,Boreal Facial Index,2023-07-03,38,56,144.88
764537790386,Fictile Squandermania,2023-07-24,22,7,254.36
755938839018,Affined Pine Hyacinth,2023-07-14,3,86,383.82
717711464062,Corrective Line Of Fate,2023-07-11,29,24,127.99
702578727800,Commutable Thomomys,2023-07-01,27,87,145.17
