id,customer,sale_date,days_in_inventory,count,price
121505554494,Classy Serengeti National Park,2023-06-12,26,7,90.14
5515884705,Spartan Company,2023-06-17,4,39,88.09
93420275765,Around-The-Clock Workhorse,2023-06-09,14,106,522.82
894282724657,Swingeing Tennis Lesson,2023-06-01,9,5,94.6
761763303651,First-String India Paper,2023-06-25,24,1,440.33
436812328690,Pinkish-White Hudson River School,2023-06-04,4,16,129.15
635231262754,Episodic Ass,2023-06-27,42,121,571.78
208654253684,Touched Downrightness,2023-06-20,15,39,182.92
131342294833,Frivolous Alendronate,2023-06-02,38,45,393.27
937524930661,Cataclysmal Craniotomy,2023-06-15,20,8,103.0
451694974835,Spine-Tipped Calamagrostis,2023-06-23,16,123,144.57
168884430758,Moronic Mafia,2023-06-09,41,22,523.72
992162119344,Letter-Perfect Facial,2023-06-04,39,41,297.51
911051596296,Washable Monocyte,2023-06-03,33,32,533.31
902640262148,Coetaneous Line,2023-06-08,34,72,199.49
33116885100,Plain Popular Front For The Liberation Of Palestine-General Command,2023-06-11,17,89,464.84
494385507472,Lendable Pharmacy,2023-06-11,18,47,368.53
976254630755,Purple-Lilac White Prairie Aster,2023-06-11,10,63,324.23
163393362501,Live Genus Pogonia,2023-06-15,30,83,465.45
678826729696,Prerequisite Foretop,2023-06-04,36,106,285.93
557925677469,Liveried First Person,2023-06-14,37,10,180.12
333489716738,Drug-Free Horseman,2023-06-18,23,34,142.19
338021932753,Threaded Swamp Laurel,2023-06-27,10,61,388.41
680476850461,Elegiac Philately,2023-06-14,16,54,316.64
553963661851,Heavy Ribbon,2023-06-01,28,20,204.26
431732669209,Postindustrial King'S Ransom,2023-06-08,6,84,516.99
401163985078,Two-Dimensional Flower Chain,2023-06-27,32,119,219.22
329098710546,Slovenian American Woodcock,2023-06-14,38,90,400.54
79644939026,Adolescent Cathartes,2023-06-06,17,30,629.22
595673545438,Lumbosacral Purim,2023-06-25,37,118,96.85
507437066532,Bulky Polling Place,2023-06-11,27,93,550.54
660563020327,Self-Seeded Theorist,2023-06-12,17,115,585.06
271118296742,Qualified First Gear,2023-06-20,22,8,273.95
423750482552,Brittle Peafowl,2023-06-09,20,51,141.85
976920743089,Erring Strongman,2023-06-29,39,43,383.63
359351530081,Forethoughtful Fibroma,2023-06-24,23,51,210.44
669797774801,Bad Preoccupation,2023-06-23,40,4,180.93
115756539465,Parochial Instrumentality,2023-06-10,23,15,412.13
459188543599,White Philophylla,2023-06-12,30,112,181.32
761382312798,Multipotent Dioxide,2023-06-10,33,1,164.75
634105912022,Level Obstacle,2023-06-26,8,73,312.21
207504378919,Wafer-Like Game,2023-06-20,12,18,433.51
166627207783,Defervescent Birch,2023-06-06,29,120,467.8
127643620578,Buttoned-Up Organ Pipe,2023-06-03,13,87,423.77
719663731119,Short And Sweet Zooplankton,2023-06-10,7,4,367.64
979361892034,Adust Scalar Field,2023-06-04,32,44,667.74
107782747618,Monovalent Perineotomy,2023-06-02,19,72,164.5
65243608600,Bindable Beak,2023-06-18,10,32,246.09
345819624078,Bantu Filly,2023-06-27,29,57,597.23
154114989758,Sacramental Strip Poker,2023-06-01,7,7,285.33
112604385656,Pale Goody-Goody,2023-06-04,34,13,318.36
443924930103,Animal Convertible,2023-06-11,15,114,205.01
965632534824,Eighty-Fifth Woolly Bear Moth,2023-06-15,9,132,268.59
844105571513,Belted Loan Approval,2023-06-08,10,109,385.12
975691365709,Plain Black Rat Snake,2023-06-12,18,127,145.15
261841253728,Client-Server Leather Strip,2023-06-17,2,90,376.36
198813361856,Favorite Rotifer,2023-06-02,11,125,530.26
277210794055,Gentle Subscription,2023-06-01,14,84,107.07
789990984705,Pyrotechnic Sticktight,2023-06-26,39,88,514.0
17063343471,Aphaeretic Submission,2023-06-06,14,87,627.26
140562637438,Edged Blolly,2023-06-29,26,2,489.17
967001470317,Aflare Laureate,2023-06-09,9,87,194.25
965193186845,Buff-Brown Manic-Depressive,2023-06-05,31,25,160.98
434873261039,Isopteran Turpin,2023-06-26,25,78,268.86
525674314300,Biographic Viscountess,2023-06-23,7,86,242.11
89479863045,Haploid Stool,2023-06-13,30,12,474.56
268992750279,Mousy Mem,2023-06-29,27,76,275.64
858989573667,Paranasal Lap,2023-06-08,18,113,302.48
9269062034,Autumn-Flowering Cornell University,2023-06-22,2,46,614.05
154597409394,Following Dash,2023-06-24,18,64,321.39
271927943066,Bright Survivor Guilt,2023-06-17,3,101,387.94
918853780005,Rousseauan Total Depravity,2023-06-20,18,106,240.17
833084276838,Historic Enterprise,2023-06-10,25,75,532.35
278662513091,Influential Toot,2023-06-13,22,101,120.36
262675686995,Discerning Leatherjacket,2023-06-04,24,33,104.11
466162520193,Untied Denier,2023-06-12,7,115,104.01
878067557958,Podlike Gavialidae,2023-06-28,6,46,199.4
893522324111,Brave Up-Bow,2023-06-10,11,129,205.07
521616097982,Improvised Biloxi,2023-06-23,36,110,323.31
31717854359,Ample Xantusiidae,2023-06-17,25,87,319.67
847444120595,Unselfconscious Mot Juste,2023-06-18,15,27,530.8
679183102165,Noncritical Hairiness,2023-06-08,33,32,182.12
807104835770,Incontrovertible Column,2023-06-05,6,74,99.5
713814658191,Dull Bam,2023-06-23,8,35,283.88
700049083007,Unaccountable Gardner,2023-06-03,2,11,97.45
729859592412,Fusiform Distributor Cap,2023-06-08,23,79,322.95
651377747752,Hatched Wise,2023-06-24,1,58,549.32
591637404177,Exportable Control System,2023-06-10,9,70,439.59
702199306810,Greater Chlorobenzylidenemalononitrile,2023-06-13,9,83,258.19
999465099745,Estrous Light-O'-Love,2023-06-23,35,12,248.58
472016022567,Demotic Cut Glass,2023-06-26,39,67,403.44
436834043725,Expressive Yellow Rocket,2023-06-16,11,103,310.24
519304402593,Bullate Cypraeidae,2023-06-05,3,38,362.7
57133403939,Quarterly Peat,2023-06-16,31,28,337.72
596877465085,Metropolitan Blood Count,2023-06-21,42,125,294.94
965082687443,Betulaceous Tarragon,2023-06-19,19,99,403.58
953034832436,Worthless Sunlight,2023-06-02,41,67,549.28
534720121318,Exemplary Dubai,2023-06-04,22,50,147.18
149736653262,Grey-Pink Start,2023-06-25,38,76,452.63
43272061986,Zygotic Black Cypress Pine,2023-06-17,23,52,155.47
714892344002,Differentiable Nerita,2023-06-25,11,74,134.35
194725504695,Bluff Overemphasis,2023-06-10,34,28,97.33
321235700832,Gregorian Cuon,2023-06-01,9,109,323.76
759534304669,Bivalent Gravidity,2023-06-24,29,97,460.51
21697239853,Interspecies Hemin,2023-06-04,27,115,152.6
915863659158,Caducean Nitrospan,2023-06-11,32,66,451.79
765443428800,Dark-Haired Announcement,2023-06-11,31,9,202.73
966521482320,Endoparasitic Sea-Level Pressure,2023-06-07,18,114,637.24
407125966907,Intruding Alignment,2023-06-11,12,108,214.77
80979447242,Grey United States Virgin Islands,2023-06-02,14,131,283.61
755994531320,Avowed Heart Block,2023-06-06,40,93,255.87
896244730751,Intense Cornbread,2023-06-20,14,81,199.88
832381496598,Pinwheel-Shaped Tilia,2023-06-28,21,115,126.95
784254027118,Kempt Asphodel,2023-06-10,17,70,495.22
544872294527,Lipophilic Grey,2023-06-19,14,20,549.46
309858973152,Uninterested Formula,2023-06-15,15,23,475.76
510234822289,Disused Ground Pine,2023-06-01,41,14,135.49
378548077144,Purchasable Phragmites,2023-06-01,30,102,102.42
198756194068,Taciturn Ardor,2023-06-24,13,112,122.23
379813767085,Two-Lobed Prefiguration,2023-06-10,9,118,311.02
971905413355,Unbrainwashed Class Structure,2023-06-26,29,39,406.29
477019489408,Stannic Jewish Rye Bread,2023-06-21,34,110,439.85
892257829186,Testicular Champagne Cup,2023-06-15,14,75,408.24
650824438030,Flocculent Truncated Pyramid,2023-06-17,39,24,415.36
230514911281,Appreciable Freehold,2023-06-26,27,130,268.85
195822810876,Couth Tangle,2023-06-19,38,115,425.96
480366436058,Falcate Fly Rod,2023-06-14,12,61,145.13
797800822540,Backward Uppsala,2023-06-07,6,116,199.74
828729082839,Boisterous Neap Tide,2023-06-08,23,82,551.0
784731759890,Heavy Nous,2023-06-23,8,56,220.42
636659996750,Irregular Alexander Ii,2023-06-09,3,117,209.91
350258582580,Notifiable Grammatical Relation,2023-06-04,1,122,261.71
204867102443,Restrictive Geriatrics,2023-06-06,9,14,289.01
610828332120,Fast Asleep Cymbalist,2023-06-21,25,19,115.63
114493466906,Actionable Eriobotrya,2023-06-14,1,41,429.69
609047670543,Skin-Deep Idolizer,2023-06-15,32,72,292.16
872605425054,Buccal Activation,2023-06-08,29,55,101.27
562331172928,Labor-Intensive Phaeophyta,2023-06-23,11,29,225.56
208634828738,Filarial Scute,2023-06-08,5,111,521.76
420511052171,Inoperable Corn,2023-06-12,17,69,238.37
213237083840,Catapultic Sent,2023-06-24,13,92,201.58
738606683966,Progressive Syringe,2023-06-08,41,38,592.67
183079773945,Cagey Repertoire,2023-06-09,41,67,486.85
918165608397,Foot-Shaped Few,2023-06-09,17,64,384.27
603268715311,Renewed Puissance,2023-06-02,34,113,584.43
470947172228,Businesslike Bill Of Entry,2023-06-13,25,4,273.63
23691022977,Traditional Devising,2023-06-12,37,70,240.4
972716150158,Ascetic Zosteraceae,2023-06-16,25,113,568.95
811679335684,Equatorial Graham,2023-06-15,22,1,339.46
46895190609,Fibrinous Tanbark,2023-06-04,14,75,241.06
198746263709,Psychopharmacological American Rock Brake,2023-06-09,32,11,295.31
964867567497,Abdominous Ecclesiastical Attire,2023-06-13,5,124,264.95
387544659043,Uncorrupted Timing,2023-06-28,24,52,119.13
848069774854,Finer Gibson,2023-06-20,23,100,109.3
256196783555,Defunct Comb-Out,2023-06-11,31,89,184.51
571570367350,Capsulate Let,2023-06-11,16,18,456.22
664063015429,Sesquipedalian Blue Mountain Tea,2023-06-07,8,131,221.12
637232439358,Black-And-White Chrism,2023-06-14,2,115,252.17
78319965392,Undomestic Clinic,2023-06-07,23,96,232.8
89423976179,Contradictory Sea Chub,2023-06-26,12,101,133.01
471267394377,Alkalotic Brest,2023-06-29,1,46,242.37
638583105292,Phallic Marginal Wood Fern,2023-06-11,36,111,95.66
204411212130,Fallen Radio Beam,2023-06-19,37,36,226.4
88796238631,Blunt Proconsulship,2023-06-09,36,13,179.65
208953697814,First-String Radiant Heating,2023-06-24,13,57,369.62
271952053964,Impregnable Composer,2023-06-01,5,41,238.22
778731192193,Snow-Capped Ziphiidae,2023-06-03,36,121,149.22
792282320104,Humanitarian Half Blood,2023-06-04,30,54,131.48
378202157081,Extreme Short Account,2023-06-26,15,88,90.66
893382660318,Coequal Puppeteer,2023-06-08,2,128,447.11
2815199354,Baffling Wording,2023-06-14,37,31,238.21
526114774205,Featureless Wheatgrass,2023-06-25,24,37,409.3
5905492148,Adjusted Lead,2023-06-08,4,94,644.31
612991637625,Oaten Eyewitness,2023-06-29,31,100,274.4
995463252822,Granulomatous Seal,2023-06-22,40,124,335.94
