id,customer,sale_date,days_in_inventory,count,price
279352085335,Imperfectible Orono,2022-09-21,22,42,266.18
783096983004,Tendinous Spanking,2022-09-22,12,57,194.0
213182269100,Fine Rider,2022-09-23,26,34,355.3
421049488527,Lithomantic Cockscomb,2022-09-27,39,17,328.6
357468271269,Outback Gaucher'S Disease,2022-09-14,10,19,182.04
600089437099,Viscoelastic Coca,2022-09-23,21,27,180.3
912693712756,Twenty-Seven White Yam,2022-09-21,24,28,215.54
292679900545,Unable Anuresis,2022-09-25,37,20,130.72
981933256937,Isolating Battle Of The Ardennes Bulge,2022-09-02,25,19,291.23
361762778380,Golden-Yellow Ukranian,2022-09-29,26,21,239.95
252749349581,Absolved Open Shop,2022-09-18,20,66,102.13
338791830062,Well-Groomed Exclusive,2022-09-05,29,3,90.3
38705552000,Carpophagous Joplin,2022-09-27,12,82,211.38
772506759698,Unadaptable Lilt,2022-09-14,8,14,238.46
699168545765,High-Octane Gambit,2022-09-05,16,78,189.82
114848841082,Granulomatous Shofar,2022-09-15,1,38,200.99
75225173224,Anatomic Pagoda,2022-09-10,30,33,259.39
960849375972,Unrentable Mayday,2022-09-26,18,20,301.72
482738700301,Abeyant Barndoor Skate,2022-09-26,9,45,166.79
556087428564,Dedicated Mandevilla,2022-09-20,16,72,199.56
563871778016,Hypothermic Apple Tree,2022-09-29,24,86,387.84
76901502251,Underemployed Noseband,2022-09-05,38,73,287.29
467475336325,Kinetic Day,2022-09-21,8,20,269.39
305682586019,Longstanding Aphid,2022-09-14,18,86,271.14
280264336614,Eager Homunculus,2022-09-01,12,88,89.89
738377089667,Unsullied Llew Llaw Gyffes,2022-09-06,25,81,341.99
399240981908,Pentecostal Flint,2022-09-07,8,24,219.45
288886698897,Dormant Austrotaxus,2022-09-09,19,23,202.12
57670762558,Tannish Oscines,2022-09-04,4,46,152.76
587662658925,Junior-Grade Tank,2022-09-27,17,52,286.77
898551350523,Incommutable Hairstreak,2022-09-29,42,8,139.5
968665893610,Decent Invagination,2022-09-04,35,49,346.42
757467540681,Forty-Fourth Docking,2022-09-28,38,24,118.61
519974427640,Apprenticed Mullah Omar,2022-09-02,13,80,270.11
681193799068,Fanciful Protura,2022-09-03,16,44,333.22
494855248299,Wrong System Clock,2022-09-09,11,28,270.83
862019693519,Airtight Cepphus,2022-09-29,27,48,386.96
118337062146,Thrown Seven Hills Of Rome,2022-09-19,8,84,177.42
704441607436,Joyless Statesman,2022-09-22,20,7,369.06
715912051246,Acarpelous Swamp,2022-09-27,21,50,102.81
798006969456,Undynamic Homeliness,2022-09-25,20,32,116.62
355062976651,Paperback Fuck,2022-09-22,14,82,275.33
705409495391,Configurational Solitaire,2022-09-02,4,62,138.11
135702840542,Well Indemnity,2022-09-29,29,32,88.1
589042338631,Glib Extraction,2022-09-28,37,9,102.18
564798346305,Rapacious Caltha,2022-09-17,27,83,96.92
282012250325,Hemimetabolous Melolonthidae,2022-09-21,15,15,113.89
592164994200,Macrocosmic Dyscrasia,2022-09-21,30,69,237.54
424065161166,Inclusive Large Indefinite Quantity,2022-09-20,15,8,381.26
686352646265,Recorded Assonance,2022-09-22,7,35,392.47
638094365452,Dolorous Foundry,2022-09-22,2,51,392.77
582338935286,Lacustrine Singer,2022-09-04,2,88,188.83
852613352925,Equatorial Preserve,2022-09-19,35,63,123.96
971328444074,Fiddling Dodderer,2022-09-29,42,36,271.4
841327176795,Off The Hook Demitasse,2022-09-09,8,14,205.84
660096200339,Extraordinary Sick Joke,2022-09-21,32,31,406.29
335269202231,Impressionistic Belt,2022-09-05,34,1,261.94
529631853559,Testate Worker Bee,2022-09-25,23,63,327.75
771285066409,Italian Friction Tape,2022-09-04,11,86,95.55
919693665855,Liliaceous Particularity,2022-09-13,10,41,227.21
113728004828,Secondhand Swamp Horsetail,2022-09-11,8,30,259.46
920300956822,Disquieting Flimsiness,2022-09-27,6,72,231.23
749254628526,Pastel Dry Walling,2022-09-21,24,40,307.61
275468695071,Indecent Retreated,2022-09-03,36,16,118.33
255021695241,Faint Lightship,2022-09-11,29,84,209.98
889214792426,Sensitive Ninety,2022-09-06,6,72,114.91
945277483861,Chunky Beaver,2022-09-27,36,42,156.5
595274910862,Run-Down Water Moccasin,2022-09-23,18,20,287.61
779027017000,Filariid Call,2022-09-15,21,2,338.5
190063712483,Fiddling Eelam,2022-09-13,11,85,106.18
142884211368,Creditable Call,2022-09-26,14,10,186.07
227223448851,Enzymatic Syllogism,2022-09-12,24,29,123.08
613457329303,Poetic Kingbolt,2022-09-12,18,50,195.83
247599370351,Downward-Arching Club Fungus,2022-09-01,12,23,259.16
496465647165,Diagnostic Brother,2022-09-29,28,52,127.35
571929687716,Official Cash,2022-09-02,33,85,92.7
258709455788,Absurd Cephalometry,2022-09-21,30,8,244.07
870023091803,Maximizing Abel,2022-09-18,17,66,256.73
163652112242,Bruising Anxiety Hysteria,2022-09-28,18,37,366.74
124450152888,Tutorial Power,2022-09-13,42,85,95.99
712901666161,Ariose Table Tipping,2022-09-14,32,52,399.9
