id,customer,sale_date,days_in_inventory,count,price
811763196713,Clear Fan,2022-10-14,35,16,92.41
430566864229,Blotched Salvinia,2022-10-05,38,13,496.53
722103183871,Neanderthal Tenterhook,2022-10-09,6,93,227.04
76746533708,Autotomic Grampus,2022-10-09,11,32,222.53
789970409877,Colonic Disconnection,2022-10-01,28,58,163.6
518742525008,Maintainable Acanthosis,2022-10-22,35,11,279.66
703424693812,Coleridgian Newspaper Ad,2022-10-15,26,13,408.17
696399782788,Nationalist Kishke,2022-10-18,19,67,270.57
510971975045,Distinguishable Book Of Common Prayer,2022-10-22,39,11,170.1
173923312362,Aslant Mensch,2022-10-03,35,41,141.57
847936589737,Nuclear Naproxen,2022-10-07,27,12,429.27
589573266958,Nazi Eblis,2022-10-09,17,85,133.95
599760234070,Holographic Tentacle,2022-10-30,31,78,103.37
273724835729,Per Capita Stabilizer,2022-10-08,36,72,347.65
380609302096,Innocent Nuclear Terrorism,2022-10-17,28,83,89.12
354574067401,Torrid Hamburg Parsley,2022-10-03,33,48,217.69
741794061410,Migrational Hood,2022-10-19,27,89,375.94
606970156404,Glad Osier,2022-10-22,9,34,222.39
186078372753,Bespoke Phocoena,2022-10-10,14,43,175.61
640727378429,Major Hypo,2022-10-29,30,65,317.55
337879135817,Photic Cyclosorus,2022-10-28,25,19,224.79
748055890435,Inland Urban Legend,2022-10-05,4,74,92.22
381572288087,Renewed Congestive Heart Failure,2022-10-09,1,40,349.3
782285198934,Smitten Foremanship,2022-10-29,33,20,453.76
347287794078,Plumelike King Whiting,2022-10-01,34,3,262.76
442817254690,Anagrammatic Shankar,2022-10-22,18,25,251.13
358639992812,Dusky Logrono,2022-10-17,20,82,454.56
405828353770,Burglarproof Horse,2022-10-05,30,34,161.72
92835593831,Ruffianly Levite,2022-10-12,17,86,381.69
74941380932,Windswept Plaque,2022-10-08,2,2,495.16
369602390220,Aggregate Four-Lined Plant Bug,2022-10-28,33,9,183.36
59769882577,Professional Olive,2022-10-13,15,47,145.17
938575407706,Kenyan Intonation,2022-10-06,29,27,174.53
54274450985,Dictatorial Bundling,2022-10-12,36,42,135.51
336567793945,Rehabilitative White Goods,2022-10-30,6,31,332.9
101358263061,Easy Person Of Color,2022-10-26,37,36,153.94
490735875006,Aquatic Cap,2022-10-24,8,53,320.65
336957928191,Questionable Chorea,2022-10-06,37,53,102.3
516552574004,Longitudinal Side Effect,2022-10-01,3,4,409.84
838507944223,Interior Footstep,2022-10-25,32,58,119.51
701652249047,Unfeminine Tremella Foliacea,2022-10-21,19,42,162.89
391764785734,Dexter Dehydration,2022-10-21,40,49,245.51
157936257728,Locker-Room Tide,2022-10-06,37,74,98.93
482314460987,Dull Snowball,2022-10-03,9,78,93.19
583573820815,Sneaking Cane,2022-10-17,6,77,288.52
819186943881,Heavy Mossback,2022-10-19,28,33,242.23
806823342358,Bloodthirsty Ill Health,2022-10-02,20,37,120.92
121529621007,Unalterable Pluteus Aurantiorugosus,2022-10-10,3,75,125.94
871162347567,Rentable Spadix,2022-10-16,4,91,207.11
510431641973,Discontinuous Black Huckleberry,2022-10-03,26,35,241.64
391353579328,Free-Living Wash,2022-10-12,37,52,281.64
328911190741,Mud-Beplastered Miraculous Food,2022-10-02,34,56,97.63
887779838052,Owned Elbow,2022-10-01,13,57,409.17
631274317122,Brown-Striped Body Temperature,2022-10-17,26,19,252.35
221016807785,Chlorophyllose Americanism,2022-10-14,39,92,109.69
318944188742,Acidic Geophilus,2022-10-20,41,7,351.0
991482156457,Agrarian Onion Stem,2022-10-02,9,13,283.15
225928413157,Pictorial Wrong,2022-10-28,13,8,193.06
365229717945,Dentate Ape-Man,2022-10-24,21,71,309.78
537864730026,Defunct Spendthrift,2022-10-01,15,18,408.42
586308426799,Exposed Worth,2022-10-11,18,35,190.21
240648342399,Pseudoscientific Kniphofia,2022-10-24,35,83,124.0
133982617216,Unsworn Cardioid,2022-10-12,18,93,150.54
238498994596,Unlucky Flakiness,2022-10-25,33,3,259.82
92003819759,Corporate Abstraction,2022-10-22,28,18,224.67
867041670462,Nonionized Aversion,2022-10-03,18,91,178.58
756209183612,Feckless Trust,2022-10-11,29,70,293.03
262856562033,Slumberous Pedodontist,2022-10-13,3,12,148.88
707920224700,Spatiotemporal Nagoya,2022-10-17,33,89,244.22
468934163435,Pacifist Brutus,2022-10-01,11,65,151.45
42676351447,Majuscule Belly,2022-10-11,8,20,331.8
521894374518,Excessive Sandpit,2022-10-15,15,18,113.03
586289024242,Adept Contrast,2022-10-10,37,84,295.97
192799568908,Topological Periphery,2022-10-02,34,29,105.62
75406052235,Nontechnical Rhumb Line,2022-10-15,27,66,407.58
873392979820,In His Right Mind Bentwood,2022-10-05,21,58,148.93
524733813616,Discontinued Divot,2022-10-29,18,77,475.87
522024620269,In Store Copernican System,2022-10-17,28,37,319.64
9433133493,Weak Polyvinyl-Formaldehyde,2022-10-01,12,1,204.9
907463300274,Foolhardy Dragee,2022-10-24,10,20,185.71
479124540821,Hmong Comfort Zone,2022-10-07,1,51,170.75
344387562207,Hydrocephalic Pistia,2022-10-14,11,19,184.5
71658499226,Fraught Hart,2022-10-06,5,5,465.19
198914900075,Off-Putting Mizzenmast,2022-10-24,11,68,239.28
485856365990,Retentive Amputation,2022-10-20,13,45,386.84
337977559802,Downfield Boulder,2022-10-06,32,65,291.19
358237282166,Brushed Check-In,2022-10-03,10,9,347.49
729421835773,Oblate Solipsism,2022-10-07,1,64,406.2
800270350890,Forbidden Shears,2022-10-25,23,34,210.19
529253570525,Artistic Guadalupe Fur Seal,2022-10-17,22,89,188.66
888251597103,Barky Boolean Logic,2022-10-23,1,42,432.98
566009139292,Hemimetabolous Crotalidae,2022-10-15,14,18,123.83
107589041679,Toothlike Littorina,2022-10-03,14,60,143.33
620673915933,Hairless Swimmeret,2022-10-12,1,30,289.34
119672822437,Coccal Chincapin,2022-10-05,4,46,163.67
465386609053,Untruthful Force 17,2022-10-04,2,82,148.29
526930563921,Djiboutian Reference Point,2022-10-25,2,25,360.19
318635097356,Disorderly Second Epistle Of Peter,2022-10-08,36,53,123.28
954682064679,Intimidated Mississippi,2022-10-27,34,40,295.13
547099544996,Scorched Hostilities,2022-10-22,25,21,128.88
807830286731,Swingeing Nanogram,2022-10-09,16,29,104.17
487389513331,Tamil Standdown,2022-10-13,19,45,382.31
415505143657,Lively Matilija Poppy,2022-10-04,26,59,158.06
180103177114,Unimposing Abrogation,2022-10-15,30,3,244.06
891603054855,Flat Gauntlet,2022-10-18,16,2,149.94
645952403062,Thematic Honker,2022-10-17,38,38,145.92
72723098030,Heated Kolkhoznik,2022-10-30,8,12,340.28
343541378228,Drug-Free Narcissus,2022-10-03,40,21,329.25
228597517667,Favorable Cookie,2022-10-26,1,80,102.01
437286322451,Polyvalent Job Control,2022-10-14,1,13,227.78
644831679569,Barytic Bilge,2022-10-10,34,72,185.77
633957034944,Alexandrian Fester,2022-10-13,34,18,420.47
976061278886,Bigger Contamination,2022-10-30,37,71,127.11
693105045560,On Trial Palatability,2022-10-05,37,90,286.41
475856134431,Appealable Raptus Hemorrhagicus,2022-10-07,6,43,253.63
377553646260,Rigid Ulatrophia,2022-10-10,8,14,264.14
670241163785,Bullet-Headed Hajji,2022-10-26,17,71,121.66
633883765901,Perineal Apparatchik,2022-10-28,8,15,278.25
870099645594,Some Fehling'S Solution,2022-10-04,26,88,151.04
756038868691,Unaccustomed Circumstance,2022-10-11,1,54,207.19
120417802616,Home-Style Roller,2022-10-03,2,9,295.23
584322773674,Typographic Floating Fern,2022-10-12,38,81,258.32
608148474092,Unopposable Quercitron,2022-10-05,6,23,131.3
525447620191,Equatorial Ferdinand I,2022-10-06,25,81,165.22
632339008339,Recusant Cereal,2022-10-28,37,42,116.53
584188503055,Unbarred Aspirin,2022-10-09,41,45,93.5
257294070868,Livable Scrapple,2022-10-03,10,73,423.42
780325899382,Hydraulic Edward The Confessor,2022-10-29,16,3,187.3
177555682890,Humdrum Argyroxiphium,2022-10-28,9,37,88.65
773503092714,Unconditional Eastman,2022-10-20,32,86,330.8
593070591972,August Yale University,2022-10-01,13,51,142.52
449229846296,Anterior Mariner,2022-10-09,30,15,309.95
574080766636,Unfilled Frail,2022-10-23,38,5,282.52
993385273639,Pastel Kyphosus,2022-10-14,35,8,197.78
185918453189,Innocent Logic Bomb,2022-10-26,37,60,102.05
324916742903,Depilous Affectedness,2022-10-27,30,78,159.63
302322257158,Nonnegative Heredity,2022-10-12,40,23,102.07
852613813832,Microcephalic Spirea,2022-10-01,3,29,389.54
328636836154,Red-Brown Actinidia,2022-10-21,25,8,110.91
827293492960,Dot-Com Worst,2022-10-13,1,34,105.39
991876252758,Vietnamese Thackeray,2022-10-19,35,55,362.71
738044585205,Albuminous Transit Zone,2022-10-10,22,53,330.53
797210764556,Phylogenetic Pubis,2022-10-07,20,4,224.44
641916554111,Undeciphered Triangularity,2022-10-04,35,7,301.66
482628633738,Choice Application-Oriented Language,2022-10-13,6,11,354.23
614913559487,Maoist Berra,2022-10-20,36,17,226.69
965984796557,Psychedelic Multiple Regression,2022-10-19,28,72,143.66
903536386931,Consentaneous Head,2022-10-10,31,32,157.23
