id,customer,sale_date,days_in_inventory,count,price
677808178924,Incurable Fruit Bat,2023-04-29,37,70,212.49
612206430744,Direct Accommodation,2023-04-21,27,162,411.71
995861486966,Confined Average,2023-04-21,2,81,207.94
100761199151,Etiological Waste,2023-04-03,14,72,280.37
806563473431,Abysmal Motor Memory,2023-04-15,20,87,878.15
952429007731,Latitudinal Foxtail Millet,2023-04-01,34,146,825.04
228353147432,Dark Dasht-E-Kavir,2023-04-20,11,91,180.98
175001944748,Unblinking Account,2023-04-21,16,106,498.59
21122595283,Ponderous Middle Distance,2023-04-27,28,109,305.19
954376129154,Appointed Mailer,2023-04-03,32,8,714.98
572869861426,Sharp-Pointed Antiquity,2023-04-04,35,3,327.78
138697392546,Carvel-Built Summer Squash,2023-04-15,36,60,699.6
488714327003,Vaginal Schistosoma,2023-04-23,14,2,321.43
961769839203,Champion Moving Expense,2023-04-09,36,23,729.04
531497888010,Overambitious Board,2023-04-10,32,24,158.93
427543221030,False Entree,2023-04-26,13,154,283.92
468736441195,Straight Hawking,2023-04-04,26,106,886.86
596763218856,Extraordinary Risibility,2023-04-21,37,165,633.09
728866458702,Semi-Processed Bar Fly,2023-04-23,41,36,223.65
372707895743,Carunculate Figure Eight,2023-04-01,13,39,239.53
516195694860,Digressive Boole,2023-04-26,10,128,122.11
580439268255,Residual Piezometer,2023-04-08,16,39,300.66
813736494200,Epicyclic Le Notre,2023-04-28,35,57,550.55
790398895278,Diatonic Cracker,2023-04-08,2,134,684.87
164253397292,White-Seeded Newport,2023-04-11,3,97,89.49
554077905832,Sodden Weekend,2023-04-01,17,151,393.45
491701343974,Fifty-Seven Mcluhan,2023-04-15,16,121,657.56
247222876312,Questioning Climatic Zone,2023-04-08,27,69,328.94
295627689033,Mastoid Task Force,2023-04-16,17,33,170.51
7487858541,Agrarian Mine Pig,2023-04-23,29,26,309.62
199315358381,Fourteenth Orkney Islands,2023-04-11,24,167,186.16
591270372349,Unjointed Underworld,2023-04-24,34,114,801.75
902920577678,Nominal Believing,2023-04-15,20,54,211.18
293010775751,Pentasyllabic Drafting Table,2023-04-11,27,100,637.22
698523817595,Per Capita Theologian,2023-04-21,27,136,488.18
894843473968,Manufactured Wave,2023-04-11,18,60,131.01
832665779164,Calvinist Chittagong,2023-04-25,34,137,762.29
699890608842,Uncompensated Wishbone,2023-04-14,28,95,508.93
406751683021,Extrinsic Cold Spell,2023-04-07,31,169,315.01
268351111178,Self-Destructive Neutron Bomb,2023-04-24,18,15,735.45
980722051132,Reproducible Data Converter,2023-04-22,7,149,191.75
190805236884,Twenty Golden Gate Bridge,2023-04-07,26,84,536.69
144527356188,Chondritic Domingo,2023-04-12,15,162,552.47
884156820769,Gandhian Glade Mallow,2023-04-25,32,116,377.54
922779705369,Prestissimo Wishbone,2023-04-20,6,6,117.25
547406206515,Unsuccessful Cheese Dip,2023-04-28,9,150,123.99
784451466893,Conjunct Dromaeosaur,2023-04-15,3,50,663.74
41949489911,Gross Forest Tent Caterpillar,2023-04-03,26,67,108.25
279413211827,Burled Asheville,2023-04-19,15,8,211.85
233348214344,Bisontine Agrapha,2023-04-25,7,155,828.69
581279500182,Stuck Wrap,2023-04-22,30,147,379.07
774625166657,Coequal Cock Of The Rock,2023-04-23,22,22,552.7
517904484753,False Bridal,2023-04-10,23,105,355.66
65362303958,Bubbling Alternation Of Generations,2023-04-26,11,93,215.29
141482843787,Verbal Rajab,2023-04-22,37,9,586.6
510138917073,Fixed Miro,2023-04-29,29,140,406.23
816991469239,Low Occupational Therapy,2023-04-29,31,30,553.93
737171228631,Pleural Bankbook,2023-04-28,26,18,324.77
140982032888,Stretchable Marker,2023-04-23,3,49,120.51
602026590485,Centrifugal Tie Tack,2023-04-17,8,106,136.9
894832445328,Signed Ideology,2023-04-11,17,67,623.18
893028889149,Apodal Codling Moth,2023-04-23,23,5,231.63
25390227660,Finite Micmac,2023-04-02,33,62,400.91
778729951087,Paid Car Care,2023-04-12,20,71,429.85
863989538200,Connatural Kaliuresis,2023-04-14,1,136,472.98
44043158891,Homogenized Schoolfriend,2023-04-01,33,161,345.47
802142374972,Extralegal Script,2023-04-18,7,65,125.77
171674060064,Pat Dyslexia,2023-04-09,8,144,160.28
375084178324,Negligible Woolly Adelgid,2023-04-27,18,70,460.94
319278310050,Reeking Chalcid Fly,2023-04-26,17,49,136.93
454872534926,Salvific Anthropometry,2023-04-29,6,122,906.64
663663633018,Farsighted Pentode,2023-04-12,24,119,523.45
870703552438,Putrefactive Pot Plant,2023-04-18,29,9,882.79
754627391040,Unproved Pullorum Disease,2023-04-25,12,4,283.52
874364591157,Pure Shirodkar'S Operation,2023-04-04,35,108,625.44
981184812521,Antiheretical Jungermanniales,2023-04-23,8,45,391.53
714932424860,Moderate Chalcididae,2023-04-07,20,125,296.61
322288765872,Hot Versatility,2023-04-14,14,147,382.59
112117048049,Stimulated Chicken Feed,2023-04-01,25,85,109.76
525770965564,Pleased Carrier,2023-04-04,5,170,216.81
614056152697,Deficient Lampyridae,2023-04-20,5,148,121.75
938611244989,Sintered Fettle,2023-04-16,27,86,372.34
77113404635,Tenderhearted Bareboat,2023-04-01,35,32,447.55
864833362282,Homologous Alpha,2023-04-01,25,79,759.59
462068922334,Ratified Address,2023-04-15,8,47,295.5
861732166947,Doctoral Al Aqabah,2023-04-27,7,153,310.12
317244538844,Ionic Puff Adder,2023-04-08,20,91,251.0
955199670909,High-Sudsing Concavity,2023-04-02,25,66,365.11
505281198829,Thirsty Sealing Wax,2023-04-13,2,73,591.5
580820753807,Clonal Neoclassicist,2023-04-08,13,157,100.26
925097289899,Tamil Framer,2023-04-07,25,100,325.29
377414997654,Incompatible Sweatshop,2023-04-07,5,110,174.71
667352606498,Fiducial Disregard,2023-04-01,6,148,488.27
326461247944,Parented Cornet,2023-04-22,34,85,201.36
563837125129,Deafened Blackboard,2023-04-10,39,76,372.21
291618831075,No-Frills Cryosurgery,2023-04-16,11,36,386.68
