id,customer,sale_date,days_in_inventory,count,price
714376092033,Scalar Currant,2023-01-21,27,85,402.03
837285540565,Lowset Free Kick,2023-01-26,24,91,382.99
102760324802,Maleficent Despair,2023-01-26,40,111,219.5
439884367131,Bicorn Principle,2023-01-17,36,35,128.14
70902374788,Overeager Karyolysis,2023-01-05,20,57,396.07
962358572392,Automotive Gehrig,2023-01-19,21,132,337.55
237108905311,Undiagnosable Propaganda,2023-01-23,21,144,89.4
687035915338,Spiny-Leaved Lamellar Mixture,2023-01-22,30,126,136.55
212474144492,Coincident Aquifer,2023-01-12,27,136,164.85
472164347014,Ecuadorian Quaestor,2023-01-11,28,131,718.62
32009723601,Decreasing Bowie,2023-01-19,16,131,273.55
762263246568,Lebanese Maleic Acid,2023-01-12,20,114,718.78
129433601386,Softened Hasdrubal,2023-01-16,21,98,298.3
723611129686,Egoistic Comer,2023-01-19,20,89,319.99
774066434577,Bodied Heyrovsky,2023-01-09,8,109,249.28
773142339095,Collect Psychopomp,2023-01-05,36,61,218.92
201519457167,Dirty Fanaloka,2023-01-07,12,19,290.42
143046691258,Amaranthine Germinal,2023-01-07,39,53,324.5
187477382035,Velvety-Skinned White Whale,2023-01-22,38,100,207.3
187459699984,Promulgated Laser-Assisted Subepithelial Keratomileusis,2023-01-18,7,14,117.11
935164698041,Outbred Beggar'S Lice,2023-01-06,10,107,596.97
300412001691,Most Alcott,2023-01-13,27,33,129.31
756318318489,Customary Basketball Team,2023-01-09,40,36,196.72
578174550159,Feminine Oregon Cedar,2023-01-01,39,152,653.01
871361171107,Belt-Shaped Head Of State,2023-01-09,18,6,146.06
793879646924,Desiccated Mint Sauce,2023-01-15,22,23,189.79
890044171813,Unable Bureau Of Alcohol Tobacco And Firearms,2023-01-08,10,26,150.0
67900861884,Far-Flung Base Rate,2023-01-17,4,50,305.23
740503119667,Geopolitical Lamb,2023-01-06,27,143,293.38
270206640388,Marine War Admiral,2023-01-05,20,98,440.25
803952812395,Fizzing Purple-Stemmed Aster,2023-01-08,6,3,375.82
477749449207,Blind Subordinating Conjunction,2023-01-11,40,72,272.72
336350461907,Sleety Incomprehensibility,2023-01-07,7,124,389.11
16758149371,Oily Becomingness,2023-01-03,2,151,183.94
979656991254,Fifty-Two Kimberlite,2023-01-12,27,71,97.45
109711939206,Winglike Sensory Epilepsy,2023-01-01,7,115,669.41
870370126603,Tuscan Saccharin,2023-01-15,25,21,397.45
319159136466,Wrathful Bluff,2023-01-14,42,148,388.73
185836701244,Nominal Skinny-Dip,2023-01-08,25,4,514.07
834497345877,Unretentive Conciliator,2023-01-17,40,55,353.79
609765300047,Conceivable Fatty Liver,2023-01-26,6,131,245.41
940050824073,Labeled Juncus,2023-01-08,2,5,515.4
