id,customer,sale_date,days_in_inventory,count,price
666490327014,Elemental Data Structure,2023-11-08,11,37,240.69
165475798954,Philhellenic Breast Of Veal,2023-04-29,21,68,337.16
818816691151,Alternate Anti-Virus Program,2023-08-16,21,123,385.71
379037279263,Tea-Scented Duodecimal Notation,2023-04-10,16,44,558.51
825807954285,Positive Makeup,2023-10-18,37,16,404.85
558719346996,Clean Pepper,2023-01-30,25,42,389.72
219939943377,Alcoholic Brush Fire,2023-02-27,10,6,292.06
548805607685,Variform Pie Plant,2023-01-07,21,40,176.24
573636223666,Eosinophilic Rakaposhi,2023-08-21,24,20,431.84
331176655330,Cimmerian Option,2023-05-02,28,118,582.28
539665336487,Auscultatory Accompanist,2023-03-12,6,45,390.58
995370637895,Facultative Epistemic Logic,2023-11-22,18,99,222.29
338050455813,Unvindictive Bassia,2023-05-24,18,81,298.18
971284214472,Spindle-Legged Thaw,2023-11-21,7,28,313.68
27273392057,Rh-Positive Pericles,2023-02-09,10,63,424.32
882434873092,Divergent Armchair,2023-11-06,37,68,165.91
338936924451,Uninviting Victim,2023-02-27,35,38,121.59
576480804801,Side-To-Side Grass,2023-11-26,29,9,335.04
149654627927,Spirituous Southern White Cedar,2023-03-22,4,80,599.47
902140043664,Gregorian Palm Cat,2023-08-08,5,86,177.15
653694119807,Discoid Carrier,2023-01-05,4,126,175.23
907765258040,Babelike Bantamweight,2023-04-23,40,29,625.6
67316485086,Invalid Sternotherus,2023-01-03,13,63,623.62
784477444496,Vicennial Greasiness,2023-07-14,9,28,203.0
63576486037,Lined Aurora Australis,2023-05-05,8,75,557.41
560249736681,Semitic-Speaking Sacral Vertebra,2023-08-25,22,93,125.69
491463771990,Tomentose Marsh Bellflower,2023-05-11,10,98,495.48
951105403572,Stodgy Bearded Vulture,2023-08-01,38,36,365.8
366502297275,Halcyon Strip,2023-02-21,17,96,268.87
34362357381,Outgoing Nuda,2023-09-26,7,59,397.07
355525902293,Bottomless Vogul,2023-09-02,32,16,259.94
351113262038,Lurid Fleet Admiral,2023-05-11,28,56,170.2
873957921196,Demanding Magnifico,2023-09-22,8,16,192.56
935906955385,Terminal Creeps,2023-11-11,8,36,269.1
694225865963,Superincumbent Umber,2023-02-19,7,72,491.98
901482502838,Scotomatous Genus Bergenia,2023-07-15,20,17,349.26
783332507771,Misty Parry'S Pinyon,2023-01-18,33,57,332.34
713220862071,Bloody-Minded Retread,2023-07-29,15,5,294.05
430441491349,Levorotary Daboecia,2023-08-10,11,4,342.85
