id,customer,sale_date,days_in_inventory,count,price
772884025908,Beneficed Amphibole,2022-03-05,39,31,298.2
896580706686,Qualified Loss Of Consciousness,2022-03-25,3,108,411.36
404794486854,Pediatric Cesspool,2022-03-10,39,126,464.93
680545906141,Naive Ill Health,2022-03-24,29,141,503.87
724501747404,Parhelic Thickness,2022-03-12,11,127,420.87
523427133280,Polymorphic Conga,2022-03-29,34,175,267.63
453183204890,Small Aepyornidae,2022-03-08,15,33,214.28
208994189661,Decent Lateran Palace,2022-03-09,12,84,780.26
897398889208,Humane Gastric Artery,2022-03-16,5,103,602.68
18563737115,Incautious Ski Mask,2022-03-21,24,129,572.82
397859144031,Totipotent Daedalus,2022-03-13,9,100,220.36
50996112838,Patterned Mouse,2022-03-10,33,34,276.87
888927752834,Ventral Batch Processing,2022-03-03,23,29,233.59
359642678479,Tonic Khalsa,2022-03-28,4,28,507.85
488243089148,Exploited Physical Phenomenon,2022-03-24,28,6,222.38
666723157654,Ascendable Silenus,2022-03-05,32,33,302.92
440167831088,Zigzag Apodiform Bird,2022-03-24,25,40,769.09
673189857891,Propagandist Smile,2022-03-09,11,89,151.5
89309479805,Conforming Whiskey Bottle,2022-03-03,24,129,340.03
469647618222,Uric Ananias,2022-03-30,8,4,293.77
943425482319,Innocent Dark Lantern,2022-03-07,22,176,238.99
995141873841,Real Halo Blight,2022-03-29,16,61,89.43
803590438399,Stiff-Tailed Gravitational Collapse,2022-03-24,35,14,92.11
323775602068,Capetian Parfait Glass,2022-03-04,8,174,285.31
213061289152,Advanced Surrenderer,2022-03-16,19,88,186.26
157676690153,Sclerotic Largo,2022-03-27,20,110,650.56
574966765129,Enchanted Achromatic Color,2022-03-18,31,153,138.34
630828721604,Populated Wind Tee,2022-03-25,19,3,346.76
943968894177,Champleve Aegean Island,2022-03-03,17,112,333.01
557128936617,Controversial Hookup,2022-03-11,14,123,700.21
137575400430,Close-Grained Myrmidon,2022-03-18,1,75,904.3
874017032904,Finite Genus Anomalops,2022-03-09,41,73,584.95
331086630032,Disjunctive Loading Zone,2022-03-09,37,125,93.04
742309408591,Lactogenic Slit Lamp,2022-03-03,26,22,589.02
605574617698,Casual Bolometer,2022-03-02,14,110,370.58
962017882912,Polynesian Department Of Education,2022-03-10,20,64,197.15
