id,customer,sale_date,days_in_inventory,count,price
660378030936,Unburdened Transportation System,2022-07-01,15,88,93.03
630098266337,Narial Bigos,2022-07-05,35,59,609.51
462250088991,Overawed Bus Terminal,2022-07-03,28,73,186.2
686192544379,Deep-Mined United States Mint,2022-07-15,39,5,211.66
887223156270,Paranormal North American,2022-07-25,17,4,110.18
955097180452,Implicational Implement,2022-07-17,33,87,259.11
724906907984,Abbreviated Somatic Delusion,2022-07-06,19,16,100.33
911806245175,Alternate Genus Amaryllis,2022-07-19,42,22,329.26
706748558823,Abusive Phase,2022-07-08,9,36,453.4
835820750565,Four-Lobed Affectation,2022-07-28,20,70,187.16
818622200999,Largo Genus Sphagnum,2022-07-13,39,23,310.46
746163729597,Insipid Return,2022-07-18,22,100,123.98
836136942813,Passive Chaparral Pea,2022-07-11,40,96,147.52
940517345966,Toupeed Shingle,2022-07-25,33,44,164.73
96448754297,Aquiline Spiritual Leader,2022-07-24,36,110,92.78
575049626471,Brown-Purple Mastigophora,2022-07-21,41,48,438.0
160183256877,Declared Tampa Bay,2022-07-14,5,35,552.63
861292503163,Microcephalic Fortuitousness,2022-07-23,42,33,192.06
637227993049,Befogged Phalacrocoracidae,2022-07-26,6,24,115.54
701729461186,Flinty Naphthalene,2022-07-07,19,68,105.44
626858888248,Inhibitory Medical Care,2022-07-25,23,51,102.06
159979904344,Noctilucent Crocodylidae,2022-07-08,29,59,409.37
619894249423,Sorted Astrantia,2022-07-04,41,76,142.92
322564788247,Bifocal Nicotinamide Adenine Dinucleotide Phosphate,2022-07-16,35,51,361.14
846200025701,Disorganized Reeve,2022-07-17,33,26,136.67
977107042657,Clean Elixir,2022-07-30,30,18,346.82
624100050995,Sooty Dandelion Green,2022-07-13,3,46,258.65
870241149196,Leafy-Stemmed Dominic,2022-07-11,42,106,216.84
944784902776,Hyperfine Sheeting,2022-07-18,29,105,272.68
975709826573,Humanitarian Wiring Diagram,2022-07-14,6,79,313.49
116781874532,Aldehydic Deckhand,2022-07-23,23,38,383.4
919917475294,Impassive Marathon,2022-07-15,12,24,250.0
888114876148,Sixty-Six Coronion,2022-07-22,16,82,362.48
248332384518,Unstructured Surrebutter,2022-07-17,35,32,102.38
855963166224,Aspirant Chimney Plant,2022-07-20,26,82,93.35
851010470064,Abkhaz Technician,2022-07-13,29,18,134.43
476608798518,Confused Amaterasu,2022-07-28,25,88,543.82
620211468694,Faddish Pristidae,2022-07-04,31,69,255.26
64156298716,Arbitrative Float,2022-07-15,13,95,418.12
684651469774,Tallish Developer,2022-07-02,35,74,130.45
24480028845,Imprudent Pina Cloth,2022-07-26,12,109,233.11
614137570914,Advanced Youth Culture,2022-07-15,2,35,349.36
169535247673,Anonymous Radioactivity Unit,2022-07-28,40,102,257.17
