id,customer,sale_date,days_in_inventory,count,price
760411774368,Casebook Hampton Roads,2024-02-19,24,98,141.52
483570136454,Avirulent Mind Game,2024-02-13,16,123,429.42
40174008129,Pearl Grey Reticulation,2024-02-12,5,1,508.73
424458345880,Dead Euthanasia,2024-02-26,12,126,182.78
675922728114,Veinal Mescal,2024-02-20,4,164,175.47
114215236164,Putrid Trail,2024-02-03,3,3,434.42
140194920038,Noninfectious Clitocybe,2024-02-27,34,1,406.42
807440277697,Universalistic Car Battery,2024-02-27,22,33,548.7
345944780896,Outbound Lymphangioma,2024-02-14,37,44,428.07
940451086422,Heartening Rain,2024-02-23,3,166,506.63
436962478319,Unreported Bulb,2024-02-14,20,113,244.84
363002090992,Claustrophobic Red Gum,2024-02-26,4,148,446.39
947321165590,Interpretative Som,2024-02-18,2,109,260.3
319010045053,Incorruptible Red Silk Cotton,2024-02-15,12,42,113.68
459899705850,Cockney Chop,2024-02-15,18,71,95.38
903170023411,Askance Wild Ass,2024-02-09,7,79,445.52
260154248697,Circumpolar Findings,2024-02-24,29,87,345.95
108256729946,Accessible Persian Lamb,2024-02-18,3,47,468.11
995426872363,Urinary Condylura,2024-02-21,14,114,95.6
94849275675,Ephesian Ecuador,2024-02-18,26,130,776.07
417985637242,Cairned Interlocutor,2024-02-25,17,75,531.81
703330130592,Addressed Allice Shad,2024-02-14,12,51,485.28
595744327777,Robotic Patrol,2024-02-17,16,1,190.36
340667076529,Copular Pirate,2024-02-03,32,3,507.07
34206558876,Unbaptized Onion Bagel,2024-02-09,16,57,298.33
425932643242,Unpredictable Coal Car,2024-02-17,14,156,436.33
926632928244,Tolerant Death Knell,2024-02-13,5,140,111.8
107911934880,Puissant Tetrabasic Acid,2024-02-27,14,128,481.46
45174125598,Light Petting Zoo,2024-02-24,20,129,590.24
787667811715,Direct Bush Honeysuckle,2024-02-12,41,164,219.03
724531829180,Intruding Portmanteau,2024-02-19,10,11,177.22
11961409926,Hemispheric Scorpaenid,2024-02-18,20,108,233.65
269362265217,Semi-Wild Scholiast,2024-02-27,5,74,328.13
272338919132,Rewarding Haematopus,2024-02-17,19,109,423.64
254132375964,Totipotent Collard,2024-02-26,41,88,133.27
406667967468,Nonhierarchical Crustacea,2024-02-05,29,145,134.26
136321087959,Pitched Kuvasz,2024-02-07,8,79,402.06
358844033897,Chimeric Prompt,2024-02-21,33,153,106.72
188407297350,Major Beret,2024-02-23,37,23,418.08
653456241526,Long-Staple Carbonara,2024-02-03,31,169,170.99
97320515363,Early Polanisia,2024-02-16,26,139,171.15
899484538419,Involuntary Stairs,2024-02-19,11,107,149.89
439607631978,Off The Hook Trio,2024-02-24,5,139,509.8
219444037795,Female Catananche,2024-02-22,31,166,864.78
986533695264,Invalid Pinsk,2024-02-26,31,78,360.56
919388670895,Brown-Purple Entoproct,2024-02-27,39,154,324.66
809344661195,Circadian Condom,2024-02-22,19,167,553.68
265479882141,Quantitative Self-Starter,2024-02-19,10,131,616.83
682038779390,Covariant Phase,2024-02-27,42,125,117.01
