id,customer,sale_date,days_in_inventory,count,price
618668125286,Internal Chaulmoogra,2022-04-06,40,95,278.08
871820453130,Snow-Clad Ship'S Papers,2022-04-08,29,91,233.23
49322675472,Excess Luxation,2022-04-03,3,50,182.64
343803852159,Docile Picturing,2022-04-20,23,88,269.95
9915482378,Declarable Fan,2022-04-25,9,112,739.53
395053518161,Backed Hijab,2022-04-18,30,15,490.12
312466183881,Glued Liberty Cap,2022-04-29,30,61,292.58
437909549649,Single-Lane Water Starwort,2022-04-17,18,60,146.09
212601909234,Incendiary Mujahidin-E Khalq Organization,2022-04-15,1,24,766.5
825984469671,Worthy Action,2022-04-08,11,151,380.8
796246841389,Unwearable Prefiguration,2022-04-04,23,3,510.62
769355516773,Flexuous Velocipede,2022-04-24,33,59,297.19
105977071214,Bolshy Sire,2022-04-17,33,106,296.72
448099699573,Increasing Court,2022-04-29,14,138,541.6
815599405148,Astomatous Router,2022-04-25,23,146,710.94
109537135183,Long Pork Loin,2022-04-16,34,12,524.58
886920197266,Egyptian Mobius Strip,2022-04-05,25,4,503.19
166537715393,Raddled Medulla Oblongata,2022-04-05,33,64,326.69
644346922020,Crushing Coca,2022-04-03,5,15,745.47
420031019315,Mucocutaneous Brace And Bit,2022-04-09,12,20,522.38
646293692071,Crooked Vocative,2022-04-22,42,15,195.85
940034491150,Malted Motion-Picture Film,2022-04-14,10,33,478.09
317988347295,Reasonless Inexactness,2022-04-22,23,113,657.35
163901304794,Degage Bunny,2022-04-29,42,47,243.54
509737014873,Shameless Separatist,2022-04-08,37,73,109.64
971000949824,Immune Atmosphere,2022-04-15,22,12,378.06
101472794275,Odd Sewing,2022-04-11,30,81,874.21
790071438584,Pyogenic Lepas,2022-04-01,9,90,639.71
971657294792,Massive Differential Blood Count,2022-04-11,18,155,686.78
885689560621,Unselective Edwy,2022-04-21,20,168,520.85
720186485712,Shapeless Tannoy,2022-04-26,26,63,933.15
842418690372,Stubby Facial Hair,2022-04-23,5,75,266.48
179179927373,Fast Ware,2022-04-25,42,34,303.96
569090224205,Djiboutian Predictor Variable,2022-04-27,31,156,131.84
803125822351,Lined Modal Auxiliary Verb,2022-04-18,25,102,850.72
715579184904,Confident Collotype,2022-04-04,31,123,430.43
376963522168,Proportionate Grail,2022-04-20,39,169,282.52
865210439330,Noncolumned Hydramnios,2022-04-22,12,32,468.06
369930776753,Handed-Down Anvil,2022-04-01,37,169,438.83
396386246350,Intercellular Chemistry,2022-04-29,33,20,283.05
943275724381,Myrmecophilous Lobotidae,2022-04-25,34,20,438.07
476484378007,Nonelective Sharp,2022-04-20,17,65,656.36
979424497592,Inactive Sounding Lead,2022-04-05,9,140,177.94
853464916145,Unfocused Teredo,2022-04-15,21,53,670.37
428134781551,Iconic Slovakia,2022-04-08,38,127,575.79
228660339039,Bitter Goddess,2022-04-22,38,92,637.23
674297121350,Intermittent Artemisia,2022-04-29,23,57,269.74
84210995704,Appropriate Entrepreneur,2022-04-11,38,114,503.43
171618470446,Lewd Aristolochia,2022-04-22,40,78,260.72
689629688023,Outlying Indigo,2022-04-06,26,94,624.7
549731881525,Sectional Chancellorsville,2022-04-28,5,142,464.56
885181718728,Dead Caravaggio,2022-04-19,3,75,776.02
154683096999,Rebellious Smart Bomb,2022-04-28,2,168,104.76
956774147491,Heathen Closing,2022-04-26,11,63,235.07
602624995532,Fresh-Cut Parallelepiped,2022-04-20,15,135,381.85
862418293230,Unaware Body Armor,2022-04-27,7,69,529.92
98333955394,Cuspate Bank Of Japan,2022-04-14,7,82,364.3
105222126950,Spectral Ruby,2022-04-28,32,139,638.4
345550868552,Substantival Texas Leaguer,2022-04-16,31,129,525.93
177363386602,Unexpansive Particolored Buckeye,2022-04-08,21,27,118.52
305235530898,Alleviated Capital Ship,2022-04-20,15,14,332.31
401908157093,Spongy Recombinant Deoxyribonucleic Acid,2022-04-26,16,89,402.39
96007086568,Unaccredited Decompound Leaf,2022-04-12,7,106,94.54
193579146190,Columnar Genus Hamelia,2022-04-13,12,160,286.76
849160897416,Behavioral Landing Flap,2022-04-29,25,125,239.75
285446809707,Renunciant Ireland,2022-04-09,27,72,399.0
523926596088,Ready-Made Thickness,2022-04-02,5,21,213.61
283375529985,Unauthorized Cheese Spread,2022-04-16,4,53,224.77
965350462980,Western Insolubility,2022-04-10,40,36,321.56
714863241622,Residential Coffin,2022-04-18,17,134,217.29
154293195665,Southbound Demonstration,2022-04-13,8,60,577.63
137180623039,Romantic Nebula,2022-04-14,3,79,194.1
626943694503,Helmet-Shaped Garrison,2022-04-29,5,142,382.21
45046829392,Vesical Paging,2022-04-23,29,54,327.26
942159038629,Estonian Lady'S Slipper,2022-04-09,24,32,202.84
439317809488,Unwooded Blackwood,2022-04-29,39,96,398.46
942354722166,Unexcused Videodisk,2022-04-15,41,37,174.44
144657110162,Year-Round Robe,2022-04-20,2,10,101.78
401325398984,Doughy B,2022-04-14,12,61,266.35
929914117553,Virile Lake Whitefish,2022-04-05,21,113,201.48
409369089896,Confidential Pier Arch,2022-04-29,7,167,607.6
747682998676,Flat Sand Verbena,2022-04-19,29,117,555.5
555825536910,Wide Warbler,2022-04-20,25,30,471.28
