id,customer,sale_date,days_in_inventory,count,price
796968925697,Understanding Ideological Barrier,2023-10-15,34,38,347.32
678623764396,Racist Bond,2023-10-21,24,3,275.04
381608911856,Metacarpal Conveyance,2023-10-05,31,14,224.5
798370229541,Streaming Stretch,2023-10-12,18,56,365.07
280283131012,Back-To-Back Wright,2023-10-11,13,82,179.07
583721926808,Refrigerant Chain,2023-10-11,15,61,274.8
502451481099,Expensive Red Currant,2023-10-14,39,60,125.05
629431767897,Smart Platypus,2023-10-06,7,52,320.84
879694982131,Isolated Budgerigar,2023-10-06,38,76,99.68
300413734378,Empty Hector,2023-10-22,21,19,450.98
272876484207,Imbecile Lame,2023-10-14,33,90,477.32
279999315338,Dependent Lily Of The Valley,2023-10-23,2,89,155.29
989631334132,Bareheaded Onion Roll,2023-10-27,1,9,260.32
351310883763,Antimonial Arthurian Legend,2023-10-05,2,75,151.37
414632747265,Acronymic Weight,2023-10-20,36,83,320.29
764151824013,Geophysical Bleeding,2023-10-27,20,16,110.8
698946883804,Knowing Noether,2023-10-29,7,3,333.73
425783819611,Branchial Adenovirus,2023-10-22,26,43,100.46
197825776765,Tubercular Stingray,2023-10-12,10,2,120.12
236652621266,One Hundred Eighty Halfback,2023-10-16,25,63,133.24
734741204386,Allomorphic Spectroscopy,2023-10-12,32,13,88.33
558327916617,Nineteenth Classical Ballet,2023-10-17,24,75,382.95
33018704558,Anachronic Cuisse,2023-10-25,3,59,114.47
774908222821,Boisterous Costliness,2023-10-05,6,5,234.4
822153466463,Federal Townee,2023-10-05,20,78,379.48
458389632852,Bittersweet Slave Ship,2023-10-07,28,46,412.87
61408015565,Rotatable Abstractness,2023-10-22,34,63,516.28
668468676114,Bigmouthed Nazarene,2023-10-03,16,38,249.94
635157654985,Open Didion,2023-10-13,42,40,308.66
697831503907,Photographic Sinker,2023-10-14,8,45,254.09
333649273202,Particularistic Distillate,2023-10-26,18,91,108.74
701035702068,Vestibular Bacteria Species,2023-10-02,26,36,315.44
579925037896,Rangy Sweet Wormwood,2023-10-12,24,4,326.65
796710949695,Bipartite Tasman Dwarf Pine,2023-10-26,1,56,378.9
10977101443,Ohmic Jewish Holy Day,2023-10-20,2,76,205.04
772415024837,Constricted Stoker,2023-10-14,15,15,199.44
486240422803,Milanese Setaria,2023-10-01,37,40,176.08
191229387082,Mastoid Tamale Pie,2023-10-24,17,32,104.41
853162776587,Alacritous Trimmer,2023-10-26,41,66,231.82
774530570935,Winged White Goods,2023-10-24,24,59,422.6
927377885178,Foodless Fifteenth,2023-10-25,24,56,517.33
482072429243,Mannerly Lovoa,2023-10-27,33,61,446.19
137898251493,Dry Potsdam,2023-10-29,19,27,310.91
809250400015,Enclosed Logbook,2023-10-14,25,71,116.92
961543875434,Apochromatic Mastitis,2023-10-28,19,83,171.94
582079341870,Saudi-Arabian Prostate Gland,2023-10-23,42,40,378.77
23607351608,Gymnosophical Athos,2023-10-26,11,32,102.72
89744876485,Axial Regular Dodecahedron,2023-10-17,4,15,146.84
864721472577,Steady Fire-On-The-Mountain,2023-10-21,7,89,478.29
351992777984,Stringy Utahan,2023-10-13,33,82,133.34
594795566080,Unexportable Carbonic Acid,2023-10-23,7,41,316.38
699866981765,Oral Patas,2023-10-03,42,48,319.2
258120894579,Bifurcated Somewhere,2023-10-30,39,53,92.25
805872287374,Hard-Boiled Pie,2023-10-30,2,64,214.97
220931537845,Marginal Pilot Engine,2023-10-18,9,55,88.71
84672826164,Royal Syntax Language,2023-10-15,14,78,182.6
898866769922,Ankylotic Renewable Resource,2023-10-16,11,41,139.43
133017219867,Humoral Mephitis,2023-10-26,1,77,128.66
527597024171,Cased Fish House Punch,2023-10-21,7,60,176.78
372239139640,Intramural Video Recording,2023-10-26,25,80,352.76
296943510489,Honorable Genus Tragopan,2023-10-08,23,21,176.88
654898748112,Angiospermous Bulimia,2023-10-06,7,73,200.91
303234621511,Just Cockatoo,2023-10-29,39,49,91.6
794420778409,Most-Valuable Indictment,2023-10-17,34,24,321.87
271665505370,Contrapuntal Montrachet,2023-10-30,36,53,421.64
915671636778,Solvable Triturus,2023-10-24,39,30,139.07
545938595077,Reasoned Tamias,2023-10-22,1,22,481.11
601192580937,Digital Craton,2023-10-20,26,92,409.63
494604453310,Undivided Solferino,2023-10-24,2,61,397.76
791244881597,High-Class Aviary,2023-10-30,39,28,159.64
42121703992,Precedent Sword Dance,2023-10-27,8,22,161.01
714475885171,Knotted Recreation Room,2023-10-12,32,34,166.02
678020909340,Post-Communist Red Osier,2023-10-25,23,30,363.54
448727943865,Invariant Burial,2023-10-14,3,63,118.83
147896012051,Sexless Ebony,2023-10-23,30,6,312.56
579958235954,Cytological John Dory,2023-10-26,22,25,307.55
907564948519,Inactive Lake Poets,2023-10-23,8,87,134.35
484946701827,Imperative Cityscape,2023-10-15,38,82,258.59
302884860007,Unrefined Extracellular Fluid,2023-10-23,11,79,170.24
276600175256,Transatlantic Nitrobacterium,2023-10-09,25,11,252.54
16737069440,Downcast Visible Speech,2023-10-09,30,74,183.09
127835392996,Uncongenial Rochelle Salt,2023-10-04,31,86,447.31
486757561467,Come-At-Able Cassareep,2023-10-19,41,6,322.46
324051176771,Illative Phantom Orchid,2023-10-28,23,42,255.31
151982650447,Some Gallium,2023-10-05,2,53,296.52
657631938295,Well-Meaning Radio Station,2023-10-06,18,52,229.71
767143360444,Femoral Hereditary Cerebellar Ataxia,2023-10-01,26,42,115.53
560432253224,Unfinished Buffel Grass,2023-10-29,7,88,270.41
350736595698,Rouged Pissis,2023-10-20,26,14,240.25
471770042354,Copernican Skid Road,2023-10-24,42,34,489.14
692962770709,Sugarless French Sorrel,2023-10-24,11,9,395.19
344135278301,Postexilic Biryani,2023-10-25,10,88,399.15
377540433402,Anthelmintic Rhinotermitidae,2023-10-21,41,30,389.34
939154779963,Yonder White Separatism,2023-10-24,33,40,201.74
164500347700,Smart Direct Object,2023-10-04,41,25,227.67
366202161839,Fastigiate Cynancum,2023-10-17,19,3,159.88
865703228106,Clitoral Drafting Instrument,2023-10-23,13,58,204.28
439898857528,Mounted Tumbler,2023-10-04,39,51,138.84
190930367877,Nonreciprocating Wallflower,2023-10-16,28,67,181.43
195894127023,Softish Grade,2023-10-14,23,84,171.48
668179130699,Unpompous Blinker,2023-10-17,28,30,482.17
178083290794,Automatic Grease,2023-10-27,35,20,142.6
462648036441,Southerly Bearing,2023-10-12,41,74,190.44
676337959000,Arch Enabling Act,2023-10-28,36,65,417.43
48410000039,Bastioned Salmonellosis,2023-10-13,41,57,241.18
732006214399,Fizzing Scuttle,2023-10-18,32,50,229.67
107475089239,International Unevenness,2023-10-20,11,89,281.89
286790169338,Hypophysectomized Term,2023-10-19,1,71,234.19
249555796628,Dead Lead Poisoning,2023-10-08,10,11,431.32
178313243776,Sharp Helipterum,2023-10-03,1,83,215.3
787861569336,Anoperineal Saddle Hackle,2023-10-29,17,82,377.9
610887830539,Kittenish Burbage,2023-10-20,36,56,105.95
736188223337,Unknowable Ethologist,2023-10-16,32,5,93.04
577834462799,Pianistic Fruit Punch,2023-10-16,6,46,193.48
675326138279,Inactive Undesirable,2023-10-05,2,93,182.88
881048038503,Confirmed Zucchini,2023-10-05,15,81,223.04
915699534266,Critical Annuity In Advance,2023-10-12,25,12,273.16
732448322897,Expensive Depository Financial Institution,2023-10-30,22,75,108.49
668943937695,Waist-Length Brasserie,2023-10-16,15,14,233.88
427455591062,On Tap Turkish Bath,2023-10-22,19,61,107.25
168095785648,Self-Contained Sac Fungus,2023-10-01,32,1,210.9
710207952879,Grudging Dewey,2023-10-21,25,21,456.5
278662614975,Disposable Halma,2023-10-15,19,88,122.11
714782325297,Natal Horizon,2023-10-12,6,35,150.69
813900667747,Synergetic Rule Of Evidence,2023-10-15,17,24,364.81
203672894495,Open Twin Cities,2023-10-24,19,31,190.86
453389717593,Protective Parent,2023-10-23,10,55,531.0
476283797777,Nestled Elapsed Time,2023-10-08,31,31,285.61
98711146247,Dense Armchair Liberal,2023-10-20,8,57,335.72
249367600160,Intercellular Irrational Motive,2023-10-20,38,33,133.68
439634680439,Mounted Domestic Silkworm Moth,2023-10-11,29,85,151.57
547062648739,Undeterred Sea Tangle,2023-10-18,19,28,450.74
705528730541,Apparent Teres Major,2023-10-20,22,60,146.5
58216842127,Incursive Self-Fulfillment,2023-10-20,14,32,335.16
220384133038,Notifiable Market Penetration,2023-10-13,5,69,185.1
715071835868,Unique Neptune,2023-10-06,19,6,132.5
89876823557,Fifty-Fifth Company Union,2023-10-19,24,9,453.34
338039939262,Bauxitic Cape Canaveral,2023-10-21,38,28,107.49
