id,customer,sale_date,days_in_inventory,count,price
999878873408,Fledged Cold Spell,2022-05-07,3,58,640.18
551689808551,Unsensational Quarter,2022-05-22,25,150,519.49
856299864422,Drippy Fleet Admiral,2022-05-06,32,84,92.62
783718017964,Light-Armed Occidental,2022-05-30,16,137,112.91
929152122742,Tetragonal Metacarpus,2022-05-08,18,118,316.36
121826253749,Threepenny Hart'S-Tongue,2022-05-09,39,52,468.6
196647302487,Varied Cancer,2022-05-23,38,148,290.4
468068790614,Bipartisan Dairy Cattle,2022-05-23,25,91,232.69
835507439462,Superior Urgency,2022-05-28,4,148,264.02
955129838632,Waggish Antibacterial,2022-05-28,7,40,564.5
88797341570,Unimpassioned Simvastatin,2022-05-04,4,49,689.2
4940975500,Indwelling Aggravator,2022-05-10,41,38,135.42
781401440548,Onomatopoeic Columnist,2022-05-07,22,53,170.08
286002629463,Nociceptive Account,2022-05-08,18,79,450.43
563489557344,Tearful Earth Color,2022-05-23,35,47,366.87
677801065667,Disorderly Bagel,2022-05-15,24,26,543.06
960902948767,Unsilenced Kyphosidae,2022-05-03,29,7,660.37
478695634285,Imprudent Genus Kalmia,2022-05-27,19,137,196.03
507014734097,Ductless Fuscoboletinus Serotinus,2022-05-02,8,11,350.11
44159725203,Unstressed Gluteal Artery,2022-05-24,31,33,423.33
954004899193,Unsubdued Easter Daisy,2022-05-03,9,139,155.3
504614181572,Bicylindrical Tayalic,2022-05-15,5,90,166.98
53116407763,Archosaurian Medicine,2022-05-14,21,18,617.58
660949034897,Available Trojan,2022-05-15,27,84,136.98
406675038298,Parental Strike,2022-05-03,10,81,259.35
464940303356,Bardic Set,2022-05-18,10,59,222.96
740183862064,Cytokinetic Restoration,2022-05-18,38,54,200.76
843085620762,Inconsistent Minamata Bay,2022-05-09,20,52,185.25
29288209337,Submersible Gymnast,2022-05-01,37,78,128.23
294388963179,Unkempt Tire Iron,2022-05-13,13,42,591.41
322890278883,Bright Old,2022-05-28,36,109,809.28
456799444325,Built-In Filter-Tipped Cigarette,2022-05-22,6,70,337.45
489701615237,Factual Glareola,2022-05-14,29,60,799.91
327811900694,Well Thought Out Marshalship,2022-05-20,16,56,547.45
41386330573,Correlative Hydroxymethyl,2022-05-18,21,91,206.85
122818035213,Mellow Pitchfork,2022-05-20,37,7,476.81
804693337725,Immunocompromised Machilidae,2022-05-23,35,36,339.47
584272901091,Trillion Hot Seat,2022-05-30,17,113,360.52
436964404644,Flickering Reduction,2022-05-08,36,32,137.94
190046504645,Martian Vicuna,2022-05-13,34,97,576.1
584476630763,Inerrable Hobbes,2022-05-09,19,7,765.6
137845239611,Eighty-Nine Constancy,2022-05-19,2,114,88.27
162035418102,Heaven-Sent William Ii,2022-05-10,9,54,239.17
543884350099,Right-Hand Ribier,2022-05-15,5,98,334.02
981104206215,Meek Hexameter,2022-05-09,21,13,689.31
379137033398,Purple-Blue Labor Of Love,2022-05-20,24,115,412.39
506685349535,Prone Head Cold,2022-05-08,29,113,733.86
681564130719,Chordal John Paul I,2022-05-16,14,103,153.66
995683347575,Detached Arginine,2022-05-11,12,51,157.36
905090102204,Allantoic Necromancy,2022-05-21,21,53,516.82
625019025608,Non-Aromatic Louis Xiii,2022-05-16,30,98,367.68
44918670045,Musculoskeletal Apse,2022-05-19,15,152,373.46
356811105822,Representative Mouthpiece,2022-05-04,30,32,551.27
40255949413,Tenderhearted Marsh,2022-05-23,24,24,603.63
666350319258,Fluorescent Supersedure,2022-05-06,22,45,689.92
798764559927,Backmost Canon,2022-05-01,13,130,137.09
891797722613,Macrobiotic Tocqueville,2022-05-27,17,149,407.98
111162602000,Dispirited Texas Chachalaca,2022-05-16,17,133,566.54
564281119592,Tubed Bound Morpheme,2022-05-15,39,32,656.13
798779262240,Hispanic Camera Lens,2022-05-06,2,42,144.63
369705579985,Citrous Superscription,2022-05-23,9,54,407.24
704063096089,Mesic Araucariaceae,2022-05-21,8,31,157.55
333930659045,In-Situ Tetrameter,2022-05-03,42,126,188.69
439901516329,Disconfirming Objection,2022-05-26,27,92,703.36
201959699224,Cuneate Bay Stater,2022-05-11,28,82,187.63
824420613853,Experimental Sport,2022-05-21,26,107,617.34
791377279187,Hot Check,2022-05-25,32,49,369.77
818848050758,Branching Hatchback,2022-05-06,4,54,236.71
89691581493,Continental Heatstroke,2022-05-04,34,24,217.02
872378504492,Planar Probe,2022-05-07,4,130,666.94
627888428373,Four Dwarf,2022-05-10,33,93,191.93
675612205657,Right Galley,2022-05-10,24,123,298.13
594913370012,Murmuring Custard Apple,2022-05-23,2,66,161.4
875547409626,Anthropoid Playbook,2022-05-15,37,131,320.53
761256219992,Self-Conscious Grog,2022-05-21,28,29,397.15
54971189285,Limpid Hubbard,2022-05-28,3,117,749.52
628672658264,Bipolar Excellence,2022-05-07,33,5,93.54
238254470338,Many Kitchen Cabinet,2022-05-21,21,2,202.84
302524477937,Indulgent Undersecretary,2022-05-10,35,98,194.69
759122125413,Evocative Buber,2022-05-06,32,108,246.83
205206374514,Immodest Line Of Heart,2022-05-12,19,103,282.85
550944991967,Four-Year-Old Abasia,2022-05-06,37,26,196.08
50128551571,Long-Haired Flunitrazepan,2022-05-05,22,91,610.68
440683598356,Benighted Ebenaceae,2022-05-20,41,93,112.13
201475926706,Filial Laparoscopic Cholecystectomy,2022-05-10,5,80,216.37
312150627571,Incorporated Sfax,2022-05-16,5,17,332.97
5466216425,Monumental Arietta,2022-05-15,37,112,158.02
229382203465,Unpowered Missile Defense System,2022-05-18,6,77,653.33
859073956465,Anti Hailstorm,2022-05-13,36,59,429.96
723334117370,Xenogeneic Telephone Conversation,2022-05-22,8,22,405.41
301205155515,Absolvitory Cosmography,2022-05-07,35,100,549.34
507953226023,Vigorous Propionic Acid,2022-05-08,11,121,453.28
870156520443,Insightful Okeechobee,2022-05-29,33,5,351.77
699976250324,Contemporary Synovia,2022-05-26,6,71,123.88
104445799312,Attractive Steatopygia,2022-05-12,37,83,742.87
245763813877,Easy Hut,2022-05-10,30,12,257.51
777466803189,Assentient Antonym,2022-05-22,40,37,183.94
241912452896,Spatulate English Elm,2022-05-25,42,64,268.02
670288684037,Honduran Busboy,2022-05-10,13,46,575.6
800100243104,Nazarene Zinkenite,2022-05-10,5,145,94.46
668778191917,Suitable Royal Society,2022-05-17,28,3,243.18
506063104113,Inexpedient Elephantiasis Neuromatosa,2022-05-23,18,33,160.49
462086672781,Lexical Butterscotch,2022-05-01,30,133,192.65
655561456815,Epicurean Ohio,2022-05-29,29,40,324.28
594117566011,Homespun Screw Bean,2022-05-02,10,36,569.15
521362054789,Premier Plectranthus,2022-05-13,42,121,587.26
613879228835,Saharan Scoinson Arch,2022-05-20,22,10,107.96
373716230571,Spermous Don,2022-05-05,5,16,180.8
