id,customer,sale_date,days_in_inventory,count,price
551054504238,Technophilic Reel,2024-05-19,4,140,136.46
811940901045,Northwestern Commission,2024-05-17,39,114,569.44
59275442481,Tessellated Armyworm,2024-05-11,22,147,367.42
474889124056,Prokaryotic Heritiera,2024-05-18,34,34,129.39
452066771907,Disreputable Development,2024-05-28,14,146,521.73
292564082878,Natural Heat Of Condensation,2024-05-25,2,101,354.86
628677421922,Interfacial Rental,2024-05-21,17,139,830.65
307562193319,Living Interval,2024-05-16,11,99,543.22
268497661841,Throwaway Christmas Begonia,2024-05-09,35,60,356.87
888989482477,Crusty Aquatic Mammal,2024-05-07,26,110,592.71
566040873764,Overcautious Sheepskin,2024-05-21,14,126,321.11
982990056406,Sorrel Watertown,2024-05-28,10,116,328.81
389253535412,Retroactive Acanthophis,2024-05-07,16,110,273.48
792013231163,Pleonastic Prowl,2024-05-30,5,60,98.87
133333680724,Penitential Classification System,2024-05-19,4,97,94.87
886630077463,Amenorrheic Maple Syrup Urine Disease,2024-05-01,12,99,297.99
551571467150,Former Touch,2024-05-19,26,59,453.76
607044615891,Jumped-Up Megaloptera,2024-05-07,23,96,469.74
837166515549,Unappealing Lapel,2024-05-01,21,33,117.34
499992959020,Fancy Ground,2024-05-17,32,122,273.05
863200837349,Failing Contumacy,2024-05-24,19,62,236.65
577413212333,Ergodic Ester,2024-05-24,31,104,288.67
367663667408,Depressant Inadmissibility,2024-05-07,17,3,542.94
804150332093,Physical Electrophoridae,2024-05-03,19,5,453.23
335596535756,Close-Grained Microdot,2024-05-04,39,116,225.57
496576095697,Valueless Joule,2024-05-09,13,93,305.01
372658168759,Pluperfect Sin,2024-05-15,26,95,134.59
239654441174,Yellow-Beige Carbon Cycle,2024-05-12,26,3,619.04
230266859719,Fluvial Shannon,2024-05-18,32,66,106.63
249285152815,Watery Box Office,2024-05-17,15,3,757.82
432251775506,Untraceable Greenbottle,2024-05-14,21,144,163.28
85608035884,Unfretted Neurotic,2024-05-03,10,71,290.36
673770953052,Blastodermatic Shipmate,2024-05-13,7,30,432.5
620926360232,Base Logical Relation,2024-05-07,26,51,282.63
138334747575,Fly-By-Night Clasp,2024-05-16,2,131,394.46
804782793219,Later Stunner,2024-05-23,34,60,100.05
270675775631,Gammy Uvulitis,2024-05-29,16,129,486.1
596075594805,Linguistic Gaul,2024-05-08,20,147,231.76
814703360909,Slav Honeybee,2024-05-02,3,14,266.12
691969306568,Fatal Rat,2024-05-07,11,26,293.09
791868131104,Moronic Hoot Owl,2024-05-28,33,17,354.89
968250569460,Dusky Evil,2024-05-28,38,118,493.57
874636247317,Mitotic Jack,2024-05-20,30,82,170.75
317804155477,Divine Unsanitariness,2024-05-15,18,39,246.71
145961415292,Flyblown Athletic Type,2024-05-11,1,140,323.56
209336921645,Unshaded Strand,2024-05-11,40,34,123.34
433212061703,Masochistic Hippopotamidae,2024-05-24,14,2,689.37
221341494580,Datable Phanerogamae,2024-05-05,38,121,435.4
809384194788,Untouched Madagascar Franc,2024-05-07,14,153,285.33
10842671582,Insurgent Salmagundi,2024-05-05,18,4,432.94
239120366969,Uninflected Congee,2024-05-20,40,128,519.67
